Repository,Release Tag,Commit SHA,Refactoring name,Refactoring information, Metric,Metric full name,Affected code structure,Code structure name,Value before,Value after
https://github.com/spring-projects/spring-boot,v2.1.9.RELEASE-v2.2.6.RELEASE,0b3015e4ffe7b12db4a44c7bf49e1081f7cb5d90,Inline Method_AFTER,"Inline Method	public toDashedForm(name String| start int) : String inlined to public toDashedForm(name String) : String in class org.springframework.boot.context.properties.bind.DataObjectPropertyName",MIF,Method Inheritance Factor,Class,DataObjectPropertyName,-,0
https://github.com/spring-projects/spring-boot,v2.1.9.RELEASE-v2.2.6.RELEASE,0b3015e4ffe7b12db4a44c7bf49e1081f7cb5d90,Inline Method_AFTER,"Inline Method	public toDashedForm(name String| start int) : String inlined to public toDashedForm(name String) : String in class org.springframework.boot.context.properties.bind.DataObjectPropertyName",WMC,Weighted methods per Class,Class,DataObjectPropertyName,-,6
https://github.com/spring-projects/spring-boot,v2.1.9.RELEASE-v2.2.6.RELEASE,0b3015e4ffe7b12db4a44c7bf49e1081f7cb5d90,Inline Method_AFTER,"Inline Method	public toDashedForm(name String| start int) : String inlined to public toDashedForm(name String) : String in class org.springframework.boot.context.properties.bind.DataObjectPropertyName",LCOM*,Lack of Cohesion Methods (H-S),Class,DataObjectPropertyName,-,-
https://github.com/spring-projects/spring-boot,v2.1.9.RELEASE-v2.2.6.RELEASE,0b3015e4ffe7b12db4a44c7bf49e1081f7cb5d90,Inline Method_AFTER,"Inline Method	public toDashedForm(name String| start int) : String inlined to public toDashedForm(name String) : String in class org.springframework.boot.context.properties.bind.DataObjectPropertyName",AIF,Attribute Inheritance Factor,Class,DataObjectPropertyName,-,-
https://github.com/spring-projects/spring-boot,v2.1.9.RELEASE-v2.2.6.RELEASE,0b3015e4ffe7b12db4a44c7bf49e1081f7cb5d90,Inline Method_AFTER,"Inline Method	public toDashedForm(name String| start int) : String inlined to public toDashedForm(name String) : String in class org.springframework.boot.context.properties.bind.DataObjectPropertyName",AHF,Attribute Hiding Factor,Class,DataObjectPropertyName,-,-
https://github.com/spring-projects/spring-boot,v2.1.9.RELEASE-v2.2.6.RELEASE,4ffbe6c9e8881c12f3e619c243a0bc4d0267d0e1,Pull Up Method,"Pull Up Method	protected getEndpointAttributes(type Class<?>) : AnnotationAttributes from class org.springframework.boot.actuate.autoconfigure.endpoint.condition.OnEnabledEndpointCondition to package getEndpointAttributes(type Class<?>) : AnnotationAttributes from class org.springframework.boot.actuate.autoconfigure.endpoint.condition.AbstractEndpointCondition",MHF,Method Hiding Factor,Class,OnEnabledEndpointCondition,0.2,0.5
https://github.com/spring-projects/spring-boot,v2.1.9.RELEASE-v2.2.6.RELEASE,4ffbe6c9e8881c12f3e619c243a0bc4d0267d0e1,Pull Up Method,"Pull Up Method	protected getEndpointAttributes(type Class<?>) : AnnotationAttributes from class org.springframework.boot.actuate.autoconfigure.endpoint.condition.OnEnabledEndpointCondition to package getEndpointAttributes(type Class<?>) : AnnotationAttributes from class org.springframework.boot.actuate.autoconfigure.endpoint.condition.AbstractEndpointCondition",RFC,Response For a Class,Class,OnEnabledEndpointCondition,5,2
https://github.com/spring-projects/spring-boot,v2.1.9.RELEASE-v2.2.6.RELEASE,4ffbe6c9e8881c12f3e619c243a0bc4d0267d0e1,Pull Up Method,"Pull Up Method	protected getEndpointAttributes(type Class<?>) : AnnotationAttributes from class org.springframework.boot.actuate.autoconfigure.endpoint.condition.OnEnabledEndpointCondition to package getEndpointAttributes(type Class<?>) : AnnotationAttributes from class org.springframework.boot.actuate.autoconfigure.endpoint.condition.AbstractEndpointCondition",AIF,Attribute Inheritance Factor,Class,OnEnabledEndpointCondition,0,0
https://github.com/spring-projects/spring-boot,v2.1.9.RELEASE-v2.2.6.RELEASE,4ffbe6c9e8881c12f3e619c243a0bc4d0267d0e1,Pull Up Method,"Pull Up Method	protected getEndpointAttributes(type Class<?>) : AnnotationAttributes from class org.springframework.boot.actuate.autoconfigure.endpoint.condition.OnEnabledEndpointCondition to package getEndpointAttributes(type Class<?>) : AnnotationAttributes from class org.springframework.boot.actuate.autoconfigure.endpoint.condition.AbstractEndpointCondition",TLOC,Total Lines of Code,Class,OnEnabledEndpointCondition,56,28
https://github.com/spring-projects/spring-boot,v2.1.9.RELEASE-v2.2.6.RELEASE,4ffbe6c9e8881c12f3e619c243a0bc4d0267d0e1,Pull Up Method,"Pull Up Method	protected getEndpointAttributes(type Class<?>) : AnnotationAttributes from class org.springframework.boot.actuate.autoconfigure.endpoint.condition.OnEnabledEndpointCondition to package getEndpointAttributes(type Class<?>) : AnnotationAttributes from class org.springframework.boot.actuate.autoconfigure.endpoint.condition.AbstractEndpointCondition",MIF,Method Inheritance Factor,Class,OnEnabledEndpointCondition,0,0
https://github.com/spring-projects/spring-boot,v2.1.9.RELEASE-v2.2.6.RELEASE,4ffbe6c9e8881c12f3e619c243a0bc4d0267d0e1,Pull Up Method,"Pull Up Method	protected getEndpointAttributes(type Class<?>) : AnnotationAttributes from class org.springframework.boot.actuate.autoconfigure.endpoint.condition.OnEnabledEndpointCondition to package getEndpointAttributes(type Class<?>) : AnnotationAttributes from class org.springframework.boot.actuate.autoconfigure.endpoint.condition.AbstractEndpointCondition",WMC,Weighted methods per Class,Class,OnEnabledEndpointCondition,13,5
https://github.com/spring-projects/spring-boot,v2.1.9.RELEASE-v2.2.6.RELEASE,4ffbe6c9e8881c12f3e619c243a0bc4d0267d0e1,Pull Up Method,"Pull Up Method	protected getEndpointAttributes(type Class<?>) : AnnotationAttributes from class org.springframework.boot.actuate.autoconfigure.endpoint.condition.OnEnabledEndpointCondition to package getEndpointAttributes(type Class<?>) : AnnotationAttributes from class org.springframework.boot.actuate.autoconfigure.endpoint.condition.AbstractEndpointCondition",LCOM*,Lack of Cohesion Methods (H-S),Class,OnEnabledEndpointCondition,0.875,0.5
https://github.com/spring-projects/spring-boot,v2.1.9.RELEASE-v2.2.6.RELEASE,4ffbe6c9e8881c12f3e619c243a0bc4d0267d0e1,Pull Up Method,"Pull Up Method	protected getEndpointAttributes(type Class<?>) : AnnotationAttributes from class org.springframework.boot.actuate.autoconfigure.endpoint.condition.OnEnabledEndpointCondition to package getEndpointAttributes(type Class<?>) : AnnotationAttributes from class org.springframework.boot.actuate.autoconfigure.endpoint.condition.AbstractEndpointCondition",AHF,Attribute Hiding Factor,Class,OnEnabledEndpointCondition,0,0
https://github.com/spring-projects/spring-boot,v2.1.9.RELEASE-v2.2.6.RELEASE,4ffbe6c9e8881c12f3e619c243a0bc4d0267d0e1,Pull Up Method_AFTER,"Pull Up Method	protected getEndpointAttributes(type Class<?>) : AnnotationAttributes from class org.springframework.boot.actuate.autoconfigure.endpoint.condition.OnEnabledEndpointCondition to package getEndpointAttributes(type Class<?>) : AnnotationAttributes from class org.springframework.boot.actuate.autoconfigure.endpoint.condition.AbstractEndpointCondition",MHF,Method Hiding Factor,Class,AbstractEndpointCondition,-,0
